标的ID,标的名称,是否定期理财,是否理财计划,投资记录ID,投资总金额,投资时间,第几期回款,预计本金,预计利息,预计加息,预计时间,是否已经回款
20161129000015708,16112905,否,是,20161129000100003,10600,2016-11-29 19:28:22,1,10600,680,27,2017-06-06 13:35:35,未回款
20161129000015708,16112905,否,是,20161130000010003,12300,2016-11-30 00:07:40,1,12300,790,31,2017-06-06 13:35:35,未回款
20161213000020508,16121302,否,是,20161214000005003,11900,2016-12-14 09:13:16,1,11900,764,30,2017-06-20 13:50:01,未回款
20170103000011808,17010302,否,是,20170103000057403,22800,2017-01-03 21:49:08,1,22800,1472,58,2017-07-10 11:23:48,未回款
20170103000011808,17010302,否,是,20170103000057503,10100,2017-01-03 21:49:19,1,10100,652,26,2017-07-10 11:23:48,未回款
20170104000000208,17010403,否,是,20170104000029903,10000,2017-01-04 15:49:48,1,10000,645,25,2017-07-11 09:06:01,未回款
20170104000000208,17010403,否,是,20170104000030103,11800,2017-01-04 15:50:43,1,11800,762,30,2017-07-11 09:06:01,未回款
20170105000010308,17010503,否,是,20170105000064403,12700,2017-01-05 19:14:27,1,12700,811,32,2017-07-12 09:00:36,未回款
20170107000000708,17010703,否,是,20170108000030203,12500,2017-01-08 23:22:37,1,12500,798,31,2017-07-14 09:46:19,未回款
20170107000000708,17010703,否,是,20170108000030303,10000,2017-01-08 23:23:30,1,10000,638,25,2017-07-14 09:46:19,未回款
20170109000020608,17010903,否,是,20170110000016803,14200,2017-01-10 11:51:46,1,14200,912,36,2017-07-16 13:41:09,未回款
20170109000020608,17010903,否,是,20170110000016903,10100,2017-01-10 11:52:12,1,10100,648,25,2017-07-16 13:41:09,未回款
20170113000034407,17011308,否,是,20170113000076803,13100,2017-01-13 21:39:05,1,13100,366,17,2017-04-20 15:06:00,未回款
20170117000058608,17011709,否,是,20170118000054103,15100,2017-01-18 23:15:47,1,15100,959,38,2017-07-24 19:44:39,未回款
20170120000001008,17012002,否,是,20170120000073103,12400,2017-01-20 22:11:50,1,12400,796,50,2017-07-27 09:32:29,未回款
20170120000001008,17012002,否,是,20170120000073203,10000,2017-01-20 22:12:13,1,10000,642,41,2017-07-27 09:32:29,未回款
